"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank"
"ENSG00000115641","FHL2",9075.90104845956,2053,8995.07145153627,2045,0.00898598719963243,-0.193855837505157,-8,-0.187202875407873
"ENSG00000115694","STK25",15433.3164015406,1365,15344.5991356165,1355,0.00578166070941297,-0.254982512853913,-10,-0.234003594259841
"ENSG00000115738","ID2",19418.9333647825,807,18840.8975708275,839,0.0306798437697588,0.219982556201645,32,0.74881150163149
"ENSG00000115756","HPCAL1",13650.0198593409,1617,13575.8676867626,1603,0.0054620576959958,-0.261079354015781,-14,-0.327605031963777
"ENSG00000115762","PLEKHB2",19021.8447725936,847,18883.4400474694,837,0.00732942328179254,-0.225456938425846,-10,-0.234003594259841
"ENSG00000115875","SRSF7",12340.4126300113,1796,12229.9648348214,1790,0.0090309168245113,-0.192998746755543,-6,-0.140402156555904
"ENSG00000115944","COX7A2L",17127.9552481747,1093,17035.0422468932,1076,0.00545422781669271,-0.26122871909816,-17,-0.397806110241729
"ENSG00000115977","AAK1",15358.9967558202,1380,15104.1807080372,1393,0.0168705640318172,-0.0434473289607398,13,0.304204672537793
"ENSG00000116030","SUMO1",15368.9385887357,1378,15354.6775155268,1353,0.000928777123097429,-0.347557548634894,-25,-0.585008985649602
"ENSG00000116106","EPHA4",17921.3687881102,986,17679.9539525657,982,0.0136547208319771,-0.104793700452261,-4,-0.0936014377039363
"ENSG00000116133","DHCR24",22693.4815972738,498,22524.8854506548,479,0.00748488364073138,-0.222491330857622,-19,-0.444606829093697
"ENSG00000116161","CACYBP",17850.9867745572,996,17818.3158863294,956,0.00183355646157743,-0.330297711644394,-40,-0.936014377039363
"ENSG00000116209","TMEM59",19583.371392671,788,19568.5897510823,750,0.000755375925231114,-0.35086540092754,-38,-0.889213658187395
"ENSG00000116251","RPL22",27367.9235339552,283,26939.5805691401,272,0.0159001348857565,-0.0619595210052394,-11,-0.257403953685825
"ENSG00000116254","CHD5",14517.8805995604,1517,14245.7909673179,1523,0.0190996507576682,-0.000924614427370622,6,0.140402156555904
"ENSG00000116260","QSOX1",12772.2327814112,1740,12453.4367409759,1764,0.0255990412177821,0.123059671141786,24,0.561608626223618
"ENSG00000116288","PARK7",22387.26217551,520,22106.1233067896,517,0.0127176920538601,-0.12266873724618,-3,-0.0702010782779522
"ENSG00000116337","AMPD2",12977.956787027,1708,12938.8609186011,1692,0.00302158502760365,-0.307634529012353,-16,-0.374405750815745
"ENSG00000116396","KCNC4",10745.9802214731,1949,10617.1582005699,1947,0.0121333805590524,-0.133815235318295,-2,-0.0468007188519682
"ENSG00000116459","ATP5PB",19235.7178233187,826,19187.9503159752,798,0.00248945335780302,-0.317785629383048,-28,-0.655210063927554
"ENSG00000116574","RHOU",16029.1937307101,1284,15901.5671059054,1268,0.00802604070118899,-0.212168059478052,-16,-0.374405750815745
"ENSG00000116604","MEF2D",11962.0102786038,1845,11720.9526990605,1845,0.0205663810555784,0.0270551644803637,0,0
"ENSG00000116649","SRM",14572.5932335357,1509,14561.4445689871,1478,0.000765629020929265,-0.350669809855915,-31,-0.725411142205506
"ENSG00000116661","FBXO2",20416.9272061596,693,20409.4670948716,665,0.000365522100763406,-0.358302367239945,-28,-0.655210063927554
"ENSG00000116675","DNAJC6",22333.8117484871,529,22073.8154512153,520,0.0117784937473284,-0.140585160602756,-9,-0.210603234833857
"ENSG00000116741","RGS2",14790.7824912141,1471,13524.5066041647,1609,0.0936282501174166,1.42080488509962,138,3.2292496007858
"ENSG00000116752","BCAS2",12908.3486836229,1717,12787.7855764564,1707,0.00942798942362756,-0.185424072973033,-10,-0.234003594259841
"ENSG00000116857","TMEM9",17519.8792982813,1041,17455.1941101255,1017,0.00370578452165929,-0.294582538063685,-24,-0.561608626223618
"ENSG00000116871","MAP7D1",18586.5590666083,894,18369.1216396052,885,0.0118371161816638,-0.139466861789351,-9,-0.210603234833857
"ENSG00000116983","HPCAL4",20959.4171322222,641,20751.0271686572,630,0.0100423926907903,-0.1737035353937,-11,-0.257403953685825
"ENSG00000117069","ST6GALNAC5",14477.8834283532,1524,14126.302748948,1545,0.0248883721136012,0.109502738118808,21,0.491407547945666
"ENSG00000117115","PADI2",15883.10899001,1299,15731.324704774,1298,0.00964853806557903,-0.181216822158759,-1,-0.0234003594259841
"ENSG00000117152","RGS4",14626.1826358938,1499,14100.2254364065,1549,0.0373013326531128,0.34629602723326,50,1.1700179712992
"ENSG00000117154","IGSF21",12141.0023468579,1821,11897.6388257147,1828,0.020454774658079,0.0249261279893536,7,0.163802515981889
"ENSG00000117155","SSX2IP",12054.2932554169,1833,11868.5985032915,1834,0.0156458870922181,-0.0668096267548244,1,0.0234003594259841
"ENSG00000117266","CDK18",13009.5199013532,1705,12853.8552430217,1697,0.0121103478597147,-0.134254613870736,-8,-0.187202875407873
"ENSG00000117318","ID3",17499.1644668357,1043,16979.0561337883,1087,0.030632346636297,0.219076486902534,44,1.0296158147433
"ENSG00000117410","ATP6V0B",24840.8043830146,381,24726.6089780388,361,0.00461832049341211,-0.27717473325364,-20,-0.468007188519682
"ENSG00000117419","ERI3",17871.2078915784,991,17792.5732286018,965,0.00441952167156078,-0.280967078097436,-26,-0.608409345075586
"ENSG00000117450","PRDX1",24798.5154971081,384,24795.0414438703,356,0.000140110805852888,-0.36260237945343,-28,-0.655210063927554
"ENSG00000117519","CNN3",17774.6792890124,1001,17604.5148009801,992,0.00966595728175643,-0.180884528063461,-9,-0.210603234833857
"ENSG00000117592","PRDX6",21476.5262538236,592,21451.2078180153,575,0.00118028019788452,-0.342759801948142,-17,-0.397806110241729
"ENSG00000117600","PLPPR4",21316.9833573478,608,20212.8882831766,685,0.0546233204628223,0.676735365568816,77,1.80182767580077
"ENSG00000117616","RSRP1",13002.9058944053,1706,12645.7140068828,1730,0.0282460830071069,0.173555419494683,24,0.561608626223618
"ENSG00000117632","STMN1",32567.7832839273,151,32163.6322794975,144,0.0125654652720115,-0.125572660145998,-7,-0.163802515981889
"ENSG00000117691","NENF",25964.6540797588,328,25863.381501354,309,0.00391567430575541,-0.290578618759387,-19,-0.444606829093697
"ENSG00000117906","RCN2",16677.397970214,1171,16523.3611269363,1169,0.0093223674102544,-0.187438949590896,-2,-0.0468007188519682
"ENSG00000117984","CTSD",22255.2253699558,541,22238.0017939289,502,0.000774510955910121,-0.350500375449745,-39,-0.912614017613379
"ENSG00000118160","SLC8A2",19430.4253465905,804,18339.5529292706,889,0.0594819525605141,0.769420061644935,85,1.98903055120865
"ENSG00000118181","RPS25",28477.3845368085,245,28378.9020144693,224,0.00347027246821991,-0.299075235320112,-21,-0.491407547945666
"ENSG00000118194","TNNT2",8166.98752393324,2072,8008.82734005016,2071,0.0197482324399925,0.0114479206602982,-1,-0.0234003594259841
"ENSG00000118200","CAMSAP2",15080.8995028326,1435,14772.1483559484,1446,0.0209008967040262,0.0334364834577416,11,0.257403953685825
"ENSG00000118257","NRP2",10371.1093055663,1978,10312.077576221,1973,0.00572452339589373,-0.25607248106547,-5,-0.11700179712992
"ENSG00000118271","TTR",4719046.57638623,1,3292127.944837,1,0.43343352854407,7.90303040100105,0,0
"ENSG00000118276","B4GALT6",9961.4606461726,2007,9839.32694588494,2005,0.0124128104452039,-0.128484748557454,-2,-0.0468007188519682
"ENSG00000118402","ELOVL4",8884.69752331956,2058,8812.0193724689,2051,0.00824761587312517,-0.207941226275622,-7,-0.163802515981889
"ENSG00000118418","HMGN3",16374.8435396228,1220,16338.7401652255,1198,0.00220967920611967,-0.32312268345451,-22,-0.51480790737165
"ENSG00000118432","CNR1",19707.6915067683,774,19518.1817971615,758,0.00970939360931038,-0.180055923893182,-16,-0.374405750815745
"ENSG00000118473","SGIP1",12862.6110706038,1725,12677.7171098562,1727,0.0145841683597713,-0.087063285821109,2,0.0468007188519682
"ENSG00000118515","SGK1",13205.5731463353,1682,12485.4153972546,1757,0.0576799190228754,0.73504393943672,75,1.75502695694881
"ENSG00000118680","MYL12B",22086.0379159315,555,21926.874492996,533,0.0072588285661211,-0.226803624002162,-22,-0.51480790737165
"ENSG00000118785","SPP1",39698.4314783227,88,39300.9489309773,80,0.0101138155224567,-0.1723410524329,-8,-0.187202875407873
"ENSG00000118816","CCNI",17105.6732704952,1100,16843.1874348394,1112,0.0155840951524958,-0.0679883879859614,12,0.280804313111809
"ENSG00000118971","CCND2",14071.8960907338,1579,13954.2996993418,1569,0.00842725137955567,-0.204514446477682,-10,-0.234003594259841
"ENSG00000119013","NDUFB3",19273.4197191284,822,18939.9751193458,822,0.0176053346259174,-0.0294306288215784,0,0
"ENSG00000119048","UBE2B",16306.4479033228,1235,16239.5221251909,1207,0.00412116672005603,-0.286658584975711,-28,-0.655210063927554
"ENSG00000119125","GDA",15430.8418777007,1367,14894.2751670157,1432,0.0360250300647894,0.321948903367653,65,1.52102336268897
"ENSG00000119139","TJP2",14568.9000094127,1510,14471.1909235478,1488,0.0067519726870485,-0.23647255594878,-22,-0.51480790737165
"ENSG00000119242","CCDC92",16909.6081791091,1139,16816.5546571003,1118,0.00553344748114429,-0.259717501460085,-21,-0.491407547945666
"ENSG00000119280","C1orf198",14112.0935729564,1576,14064.9852895356,1555,0.00334933044372569,-0.301382360979699,-21,-0.491407547945666
"ENSG00000119318","RAD23B",13409.0189219758,1651,13302.3232429665,1643,0.00802083042642307,-0.212267452213177,-8,-0.187202875407873
"ENSG00000119421","NDUFA8",17405.9364428498,1053,17336.6755109382,1031,0.00399505267707775,-0.289064373582329,-22,-0.51480790737165
"ENSG00000119655","NPC2",17122.8659545927,1095,16637.4491225361,1149,0.029176157263143,0.191297789778262,54,1.26361940900314
"ENSG00000119698","PPP4R4",10411.0255467124,1975,10335.2057601614,1969,0.00733606938366986,-0.225330155430096,-6,-0.140402156555904
"ENSG00000119705","SLIRP",20979.6928313248,638,20900.9871283824,610,0.00376564525201351,-0.293440617150922,-28,-0.655210063927554
"ENSG00000119782","FKBP1B",16791.006716674,1159,16546.7351645502,1163,0.0147625226181889,-0.0836609474874098,4,0.0936014377039363
"ENSG00000119801","YPEL5",17089.8431580694,1110,17053.2285770865,1074,0.00214707618662012,-0.324316917082226,-36,-0.842412939335427
"ENSG00000119865","CNRIP1",19797.223047459,763,19771.1916421409,727,0.00131663309876783,-0.340158693874231,-36,-0.842412939335427
"ENSG00000119866","BCL11A",12015.8465702162,1839,11808.7256740017,1838,0.0175396483864923,-0.0306836788601667,-1,-0.0234003594259841
"ENSG00000119900","OGFRL1",20111.4060998541,729,19999.6405520029,712,0.00558837782911881,-0.258669633972898,-17,-0.397806110241729
"ENSG00000120049","KCNIP2",22076.5400954746,557,21890.4376870844,537,0.0085015389390765,-0.203097315125075,-20,-0.468007188519682
"ENSG00000120053","GOT1",19856.0696129471,757,19765.8195364449,729,0.00456596683662846,-0.278173447021198,-28,-0.655210063927554
"ENSG00000120129","DUSP1",25054.8477712249,365,18986.2441389424,815,0.319631602115306,5.73211135386066,450,10.5301617416928
"ENSG00000120251","GRIA2",27727.281609431,266,26347.8078625957,288,0.0523563005328302,0.633489026067284,22,0.51480790737165
"ENSG00000120265","PCMT1",20793.9167204677,660,20663.9905519878,641,0.0062875642607885,-0.245331747790769,-19,-0.444606829093697
"ENSG00000120306","CYSTM1",16186.7949063015,1247,16052.3690966714,1245,0.00837420375899429,-0.205526398502539,-2,-0.0468007188519682
"ENSG00000120438","TCP1",16140.6854924322,1257,16081.4881251365,1235,0.00368108764779924,-0.295053662899178,-22,-0.51480790737165
"ENSG00000120694","HSPH1",21808.8433466661,571,21372.4551510587,577,0.020418252957979,0.024229429287767,6,0.140402156555904
"ENSG00000120727","PAIP2",17011.8195609475,1119,16853.0657288747,1109,0.00941987853288705,-0.18557879871231,-10,-0.234003594259841
"ENSG00000120738","EGR1",19882.5413707762,752,17278.8838966235,1039,0.150684354946185,2.50922393577315,287,6.71590315525743
"ENSG00000120885","CLU",58416.7222087495,38,57805.7571344427,36,0.0105692772587651,-0.163652530281965,-2,-0.0468007188519682
"ENSG00000120899","PTK2B",24856.4487118432,379,24165.6080977904,387,0.0285877603930817,0.180073357885244,8,0.187202875407873
"ENSG00000120963","ZNF706",16694.0977677065,1169,16652.7295653784,1147,0.00248416946697448,-0.317886426439852,-22,-0.51480790737165
"ENSG00000121413","ZSCAN18",17094.7010058044,1106,17004.3449292014,1083,0.00531370523117546,-0.26390936930353,-23,-0.538208266797634
"ENSG00000121653","MAPK8IP1",20514.9235004241,679,20241.7415877931,679,0.0134959687854016,-0.107822101222779,0,0
"ENSG00000121753","ADGRB2",22651.411552834,500,22115.7382652609,513,0.0242213613286665,0.0967786440449759,13,0.304204672537793
"ENSG00000121766","ZCCHC17",12809.6749210663,1733,12773.3618507135,1712,0.00284287494374362,-0.311043655176932,-21,-0.491407547945666
"ENSG00000121769","FABP3",25031.0382970349,367,23901.4028901255,402,0.0472623055685212,0.53631447866647,35,0.819012579909443
"ENSG00000121905","HPCA",51231.5997217529,50,50523.7074088694,46,0.0140110920038942,-0.0979954590758218,-4,-0.0936014377039363
"ENSG00000122026","RPL21",34441.1472517403,132,34032.4323708383,123,0.012009570060948,-0.136177080824828,-9,-0.210603234833857
"ENSG00000122042","UBL3",16993.5418266237,1122,16770.5015652741,1125,0.0132995581844354,-0.111568887661977,3,0.0702010782779522
"ENSG00000122126","OCRL",9971.17934957147,2005,9899.95794432677,2002,0.00719411189877933,-0.228038178198287,-3,-0.0702010782779522
"ENSG00000122359","ANXA11",13922.5109767551,1592,13788.8492451757,1581,0.00969346529233642,-0.180359777156415,-11,-0.257403953685825
"ENSG00000122378","PRXL2A",18243.3541786662,937,18119.4441949512,923,0.00683850908349232,-0.234821762177478,-14,-0.327605031963777
"ENSG00000122406","RPL5",25303.2516742513,351,24993.0518941082,342,0.0124114406458785,-0.128510879252599,-9,-0.210603234833857
"ENSG00000122490","SLC66A2",12828.686411771,1730,12774.7272825367,1710,0.00422389676435673,-0.28469887641115,-20,-0.468007188519682
"ENSG00000122545","SEPTIN7",25287.2135578347,353,25046.8495093348,338,0.00959657814090872,-0.182208024976625,-15,-0.351005391389761
"ENSG00000122566","HNRNPA2B1",22942.8676779224,478,22824.9560370445,462,0.00516590878363751,-0.266728777841932,-16,-0.374405750815745
"ENSG00000122574","WIPF3",16850.8777141844,1148,16550.8195536714,1161,0.0181295046773939,-0.0194314066256072,13,0.304204672537793
"ENSG00000122585","NPY",52489.9964918541,48,51554.8146777456,45,0.0181395631029629,-0.0192395291386676,-3,-0.0702010782779522
"ENSG00000122705","CLTA",18490.8148705497,906,18483.9426472174,874,0.000371794235864039,-0.358182718144508,-32,-0.74881150163149
"ENSG00000122733","PHF24",10946.6573820983,1929,10838.1960792369,1930,0.0100073205973088,-0.174372580972729,1,0.0234003594259841
"ENSG00000122873","CISD1",15755.2154414587,1324,15661.3296010728,1309,0.00599475541205259,-0.250917455580083,-15,-0.351005391389761
"ENSG00000123091","RNF11",21511.818851654,590,21119.4008722754,592,0.0185809238506257,-0.0108200015978829,2,0.0468007188519682
"ENSG00000123095","BHLHE41",14302.1720782356,1547,14071.0373348976,1554,0.0164262760333056,-0.0519226976003784,7,0.163802515981889
"ENSG00000123119","NECAB1",16453.0665720279,1210,16340.4245327917,1196,0.00689345855183453,-0.233773529944529,-14,-0.327605031963777
"ENSG00000123144","TRIR",19173.3125565443,831,18913.4053461448,830,0.0137419573917487,-0.10312955015922,-1,-0.0234003594259841
"ENSG00000123349","PFDN5",24641.935389792,391,24317.1310390614,379,0.0133570177423021,-0.110472772222392,-12,-0.280804313111809
"ENSG00000123358","NR4A1",23299.8144118841,457,16115.9277950897,1226,0.445763142410153,8.13823374443937,769,17.9948763985818
"ENSG00000123416","TUBA1B",43747.5777818866,70,43481.2047124133,65,0.00612616580508945,-0.248410632240721,-5,-0.11700179712992
"ENSG00000123505","AMD1",15287.628116971,1395,15180.1895937543,1381,0.00707754817903179,-0.230261782027734,-14,-0.327605031963777
"ENSG00000123560","PLP1",334352.511712835,10,326665.096322355,9,0.0235330173839415,0.0836475923353848,-1,-0.0234003594259841
"ENSG00000123562","MORF4L2",21467.8497641754,596,21332.9668763477,580,0.00632274397694013,-0.244660649170006,-16,-0.374405750815745
"ENSG00000123975","CKS2",13300.4657062485,1666,11391.9192143953,1873,0.16753511466632,2.83067398836189,207,4.8438744011787
"ENSG00000123989","CHPF",17092.9172094154,1108,16832.9493491273,1114,0.0154439875565583,-0.0706611217279518,6,0.140402156555904
"ENSG00000124126","PREX1",15758.907837221,1323,15667.0219232316,1308,0.00586492534699019,-0.25339413211782,-15,-0.351005391389761
"ENSG00000124140","SLC12A5",18734.2133459084,876,18504.4082669633,870,0.0124189369165284,-0.128367878187088,-6,-0.140402156555904
"ENSG00000124172","ATP5F1E",28844.8695891391,229,27740.1877298047,242,0.039822436318538,0.394389342863669,13,0.304204672537793
"ENSG00000124313","IQSEC2",13013.4733939997,1704,12821.7117312482,1703,0.0149560110826804,-0.0799699045837595,-1,-0.0234003594259841
"ENSG00000124406","ATP8A1",18665.5967391472,886,18117.5893921456,924,0.0302472550370953,0.211730366201107,38,0.889213658187395
"ENSG00000124422","USP22",20528.5438253376,678,20055.0779262119,705,0.0236082802005423,0.0850833279791246,27,0.63180970450157
"ENSG00000124507","PACSIN1",17352.0788090242,1059,17073.8634754764,1072,0.0162948083746458,-0.054430613355619,13,0.304204672537793
"ENSG00000124614","RPS10",26538.3204030959,306,25278.1402705288,329,0.0498525650653273,0.585727031292921,23,0.538208266797634
"ENSG00000124702","KLHDC3",15858.1134834685,1302,15752.0552571959,1294,0.00673297703321046,-0.23683492263293,-8,-0.187202875407873
"ENSG00000124767","GLO1",14765.2897173711,1474,14747.5517406024,1450,0.00120277433710047,-0.342330697127113,-24,-0.561608626223618
"ENSG00000124785","NRN1",21342.5141593559,605,21129.577681087,591,0.0100776495149477,-0.17303096583792,-14,-0.327605031963777
"ENSG00000124920","MYRF",21819.127805038,569,20778.8792080852,623,0.0500627866659947,0.589737280427806,54,1.26361940900314
"ENSG00000124942","AHNAK",12894.3285060649,1719,12842.5233376202,1698,0.00403387769543071,-0.288323736103746,-21,-0.491407547945666
"ENSG00000125144","MT1G",19735.9815916791,769,19418.7058755134,773,0.0163386642858523,-0.0535940050840748,4,0.0936014377039363
