"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank","nSD.bin_dev","nSD.bin_rank"
"ENSG00000175175","PPM1E",21128.2582024652,1601,20528.7198577884,1613,0.0292048578201693,-0.052790708538567,12,0.160951205078519,"[0,5)","[0,6)"
"ENSG00000108395","TRIM37",19909.2823476355,1733,19848.9613985474,1688,0.00303899775292258,-0.450896462346933,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000141367","CLTC",33296.7584288478,482,33086.6130980444,448,0.00635137027113159,-0.400499702795873,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000170921","TANC2",13242.1156657222,2263,13097.240880431,2255,0.0110614736808929,-0.328836884771192,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000087191","PSMC5",23922.2312225931,1258,23844.2617704504,1206,0.00326994615699504,-0.447382651287109,-52,-0.697455222006915,"[0,5)","[0,6)"
"ENSG00000266402","SNHG25",32563.005366657,529,31301.7976833271,543,0.0402918610646342,0.115894737793789,14,0.187776405924939,"[0,5)","[0,6)"
"ENSG00000108654","DDX5",34726.0845948507,439,34191.4515600558,410,0.015636453277095,-0.259229935252885,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000154229","PRKCA",30539.2157232754,644,29612.4276381675,658,0.0312972680400374,-0.0209553113562815,14,0.187776405924939,"[0,5)","[0,6)"
"ENSG00000108946","PRKAR1A",29739.4526791007,707,29474.6810180349,666,0.00898302040669445,-0.360459931189452,-41,-0.549916617351606,"[0,5)","[0,6)"
"ENSG00000180616","SSTR2",13240.0427722015,2264,13107.5265597458,2252,0.010109932781881,-0.34331429563814,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000172809","RPL38",44564.9629358342,192,42405.8349950169,186,0.0509158218691124,0.277535131559848,-6,-0.0804756025392595,"[0,5)","[0,6)"
"ENSG00000141540","TTYH2",37441.0030222345,338,33385.6383324175,438,0.121470335520867,1.35100100540184,100,1.34126004232099,"[0,5)","[0,6)"
"ENSG00000167863","ATP5PD",29673.4829101033,712,29105.8763737817,694,0.0195014411877625,-0.200425297389574,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000189159","JPT1",21565.6350133477,1550,21458.404695761,1510,0.00499712439517408,-0.421104149731856,-40,-0.536504016928396,"[0,5)","[0,6)"
"ENSG00000188612","SUMO2",30753.7624711471,628,30543.3189455031,589,0.00689000190252651,-0.392304583235866,-39,-0.523091416505187,"[0,5)","[0,6)"
"ENSG00000177885","GRB2",22838.0813348902,1396,22814.2535430106,1338,0.00104442566287605,-0.481243281575973,-58,-0.777930824546175,"[0,5)","[0,6)"
"ENSG00000132475","H3F3B",39431.086652136,284,36685.084896546,316,0.0748533569796511,0.641737586017825,32,0.429203213542717,"[0,5)","[0,6)"
"ENSG00000132471","WBP2",31608.1402110058,572,31550.7019068706,527,0.00182050796539114,-0.469435420903094,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000141576","RNF157",18361.3222062866,1893,18115.2356825316,1879,0.0135845057755561,-0.290449704248664,-14,-0.187776405924939,"[0,5)","[0,6)"
"ENSG00000182534","MXRA7",26726.5551596557,940,26397.4988251151,918,0.0124654360900104,-0.307476015617115,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000108669","CYTH1",17871.4575602463,1939,17046.6175865642,1974,0.048387310238732,0.239064581536313,35,0.469441014812347,"[0,5)","[0,6)"
"ENSG00000035862","TIMP2",32598.878394179,523,30471.0144390392,593,0.0698323962727538,0.565345166967796,70,0.938882029624694,"[0,5)","[0,6)"
"ENSG00000167281","RBFOX3",14883.1552101953,2167,14796.0939170693,2147,0.00588407275689917,-0.407609495047233,-20,-0.268252008464198,"[0,5)","[0,6)"
"ENSG00000171246","NPTX1",55359.6210260487,96,49350.3599834135,109,0.121767319319553,1.35551952528771,13,0.174363805501729,"[0,5)","[0,6)"
"ENSG00000175866","BAIAP2",24706.4774514743,1151,23824.1532612802,1209,0.0370348604006061,0.0663404444827764,58,0.777930824546175,"[0,5)","[0,6)"
"ENSG00000181409","AATK",32369.6116854574,537,28769.4917643407,712,0.125136722977464,1.40678399661294,175,2.34720507406173,"[0,5)","[0,6)"
"ENSG00000224877","NDUFAF8",29575.5141365133,720,29282.8671311244,685,0.00999379617024693,-0.345081279532441,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000184009","ACTG1",42703.7235490782,216,41482.0034013804,205,0.0294518115693804,-0.0490333809279775,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000141522","ARHGDIA",24696.4476554209,1155,24416.749202663,1129,0.0114551880119791,-0.322846638696367,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000141552","ANAPC11",27232.09150572,894,26648.0993475565,899,0.0219149647615326,-0.163704256338348,5,0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000169738","DCXR",24030.5991199743,1236,23879.2629549852,1203,0.00633755594862386,-0.400709883591045,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000169710","FASN",25545.3186358522,1051,25523.1523920593,996,0.000868475941075396,-0.483920304095004,-55,-0.737693023276545,"[0,5)","[0,6)"
"ENSG00000141542","RAB40B",27215.5497442733,897,26961.0534405652,857,0.00943940503916495,-0.35351617517802,-40,-0.536504016928396,"[0,5)","[0,6)"
"ENSG00000118680","MYL12B",31557.4976905427,577,31122.9075350418,550,0.0139636746666948,-0.284680762702714,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000170579","DLGAP1",20457.49536896,1667,20378.3769555416,1633,0.0038824688340501,-0.438063301514274,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000082397","EPB41L3",23279.6810517116,1335,22113.7835873587,1422,0.0527226586869273,0.305025614636508,87,1.16689623681926,"[0,5)","[0,6)"
"ENSG00000178127","NDUFV2",25582.4006335173,1045,25235.333489255,1028,0.013753222021421,-0.287882736907742,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000101558","VAPA",27487.3114772533,873,27438.6697571041,818,0.00177274337931844,-0.470162144828658,-55,-0.737693023276545,"[0,5)","[0,6)"
"ENSG00000134265","NAPG",19630.1960121426,1763,19551.4859012021,1720,0.00402578665060001,-0.435882763697243,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000141404","GNAL",18608.8419358922,1862,17896.3535279408,1904,0.0398119319021633,0.108592758783389,42,0.563329217774816,"[0,5)","[0,6)"
"ENSG00000141458","NPC1",17934.9199580572,1930,17025.7038924439,1975,0.0534025536539971,0.315370013700029,45,0.603567019044446,"[0,5)","[0,6)"
"ENSG00000171885","AQP4",67772.4712752961,61,66623.5955811737,48,0.0172442763573539,-0.234767386813356,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000118271","TTR",1084780.02397614,1,764088.423570535,1,0.419704828018511,5.88854982444678,0,0,"[5,10)","[0,6)"
"ENSG00000118276","B4GALT6",14502.4578942177,2198,14344.2502810957,2181,0.0110293399809481,-0.329325789428111,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000134769","DTNA",26508.1258648499,962,26469.8632638493,910,0.00144551562730809,-0.475140817440462,-52,-0.697455222006915,"[0,5)","[0,6)"
"ENSG00000166974","MAPRE2",26051.0301288272,1008,25897.5945416798,965,0.0059247041998595,-0.406991299765806,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000141425","RPRD1A",20834.3557472965,1628,20794.9468755842,1580,0.00189511769123616,-0.468300256185687,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000101489","CELF4",22092.3646276387,1482,21758.8055164763,1467,0.0153298447798406,-0.263894892055749,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000132872","SYT4",31078.8173364231,608,30267.0102059687,607,0.0268215170553687,-0.0890525271569759,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000152234","ATP5F1A",34146.7590512995,459,33686.6388825671,427,0.0136588328190417,-0.289318840459011,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000177576","C18orf32",29102.5023194352,745,28720.2443704729,719,0.0133097039158661,-0.294630732551142,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000265681","RPL17",42534.6417581649,221,41919.3083110803,194,0.0146789981007841,-0.273797330084294,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000196628","TCF4",23424.5529464053,1323,23149.5267110556,1294,0.0118804258412033,-0.316376772003048,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000091164","TXNL1",22056.2339715773,1488,22037.9869192116,1433,0.000827981813064443,-0.484536410170447,-55,-0.737693023276545,"[0,5)","[0,6)"
"ENSG00000091157","WDR7",18834.5528635786,1837,18753.4765637095,1809,0.00432326772018191,-0.431356677983062,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000177511","ST8SIA3",22554.3575303957,1436,21570.9803528894,1495,0.0455879687162499,0.19647343551204,59,0.791343424969385,"[0,5)","[0,6)"
"ENSG00000134440","NARS",21804.3519116857,1516,21751.5553159076,1468,0.00242725612082982,-0.460203928753707,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000049759","NEDD4L",17425.4460433757,1976,17274.8184905007,1959,0.00871948686221336,-0.364469515438156,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000166562","SEC11C",29153.2617361728,741,28991.9459808432,702,0.00556415755728283,-0.41247690935621,-39,-0.523091416505187,"[0,5)","[0,6)"
"ENSG00000134443","GRP",10358.0549125842,2318,9261.58153391495,2324,0.118389432156279,1.30412597995962,6,0.0804756025392595,"[0,5)","[0,6)"
"ENSG00000081913","PHLPP1",18794.3764007684,1840,18092.245074067,1882,0.0388084134294512,0.0933245246411556,42,0.563329217774816,"[0,5)","[0,6)"
"ENSG00000206052","DOK6",16088.8144355006,2078,15821.9996802802,2075,0.0168635293017324,-0.240560339661034,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000150656","CNDP1",32349.0250018606,540,29998.086091135,629,0.0783696301018474,0.695236632420672,89,1.19372143766568,"[0,5)","[0,6)"
"ENSG00000197971","MBP",848838.768303076,2,553830.445731732,2,0.532669023245144,7.6072663496623,0,0,"[5,10)","[0,6)"
"ENSG00000122490","SLC66A2",18019.4270532212,1925,17933.4515538905,1899,0.00479414122107752,-0.42419247816159,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000141759","TXNL4A",29685.4864222382,710,29292.3530326274,683,0.0134210245647694,-0.292937022092851,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000172270","BSG",32407.7560773381,534,31922.8552208185,504,0.0151897708762418,-0.266026074705117,-30,-0.402378012696297,"[0,5)","[0,6)"
"ENSG00000129951","PLPPR3",12692.5225648076,2286,12497.274592526,2277,0.0156232441590398,-0.259430908042886,-9,-0.120713403808889,"[0,5)","[0,6)"
"ENSG00000182087","TMEM259",19880.809116506,1738,19779.3824317522,1696,0.00512789947329074,-0.419114445937707,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000099817","POLR2E",24868.2025036736,1131,24760.2687783105,1087,0.00435914998861412,-0.430810739975068,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000167468","GPX4",36345.7468436804,379,35226.7469495707,368,0.0317656323960784,-0.013829287425118,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000099624","ATP5F1D",32814.9437217324,508,31569.0932807429,526,0.0394642452955544,0.103302810803182,18,0.241426807617778,"[0,5)","[0,6)"
"ENSG00000099622","CIRBP",34775.600016987,437,33415.1579334852,436,0.0407133219663305,0.122307139661694,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000115286","NDUFS7",29812.3395293591,698,28216.8766698574,754,0.0565428583102571,0.363148812071469,56,0.751105623699755,"[0,5)","[0,6)"
"ENSG00000115268","RPS15",45515.2827434218,175,43904.3748522708,169,0.0366912841048631,0.0611130336559999,-6,-0.0804756025392595,"[0,5)","[0,6)"
"ENSG00000127540","UQCR11",39997.0192325865,270,37958.6667527862,289,0.0536992643360088,0.31988437819719,19,0.254839408040988,"[0,5)","[0,6)"
"ENSG00000129968","ABHD17A",25214.3361995142,1077,24865.9256770299,1072,0.0140115645405543,-0.283952132560857,-5,-0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000133243","BTBD2",19978.0090053514,1725,19923.2997393208,1679,0.0027459942251733,-0.455354423598096,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000065000","AP3D1",21196.5850192394,1590,21128.8894211504,1542,0.00320393546199446,-0.448386984315914,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000104904","OAZ1",45243.015898986,181,43943.4390553219,168,0.0295738538357913,-0.04717654425832,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000130332","LSM7",23116.8231207083,1359,23000.4998021523,1314,0.00505742568885809,-0.420186683540567,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000099800","TIMM13",24015.0856950182,1241,23941.22222499,1196,0.00308520046863427,-0.450193501812897,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000099860","GADD45B",17302.5286708455,1983,12925.6240446228,2261,0.338622306444345,4.65490345130987,278,3.72870291765236,"[0,5)","[0,6)"
"ENSG00000176490","DIRAS1",16766.1415311451,2024,16620.2187519656,2005,0.00877983505254671,-0.36355133572834,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000104964","TLE5",32975.1380679761,499,32700.6054686596,466,0.00839533688694611,-0.369401360595131,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000161082","CELF5",16732.9550257463,2027,16551.574787854,2012,0.0109584882536594,-0.33040377731876,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000161091","MFSD12",19150.8179919096,1812,18895.5955547058,1797,0.0135069803153251,-0.291629230994786,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000186111","PIP5K1C",18230.8666388591,1906,18129.5486788235,1877,0.00558855390338207,-0.412105726229455,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000007264","MATK",13943.1904320589,2231,13928.8104611522,2216,0.00103239045048061,-0.481426393741621,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000167654","ATCAY",18665.4589361365,1858,18575.0013070435,1828,0.00486985855869898,-0.423040461461482,-30,-0.402378012696297,"[0,5)","[0,6)"
"ENSG00000167658","EEF2",31796.0568970859,563,31666.0381121781,520,0.00410593786463418,-0.434663286890453,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000126934","MAP2K2",24021.0023107877,1239,23953.2189464696,1193,0.00282982276701796,-0.454078997345874,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000105255","FSD1",15972.3645762574,2089,15917.7455162239,2063,0.00343133140166495,-0.444927222942016,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000167671","UBXN6",22402.5742794021,1456,22305.0873603891,1401,0.00437061363794969,-0.43063632397084,-55,-0.737693023276545,"[0,5)","[0,6)"
"ENSG00000167680","SEMA6B",20059.6308161468,1714,19444.4594913274,1738,0.0316373579370365,-0.0157809450461543,24,0.321902410157038,"[0,5)","[0,6)"
"ENSG00000074842","MYDGF",18495.2218644253,1876,18416.9797983115,1843,0.00424836574566501,-0.432496289176814,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000176840","MIR7-3HG",18852.5478379684,1836,17777.0882947356,1914,0.0604969455853605,0.423309070180071,78,1.04618283301037,"[0,5)","[0,6)"
"ENSG00000130255","RPL36",42631.8683085539,219,41631.4621647585,202,0.0240300506342111,-0.131523855864291,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000174917","MICOS13",28242.3506181086,817,27721.0978964933,793,0.0188034659940814,-0.211044781706383,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000174886","NDUFA11",33653.7965314881,475,32514.8012865273,477,0.0350300540029058,0.0358379133163974,2,0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000125648","SLC25A23",28284.034150735,814,27136.4537607596,836,0.0422892541557819,0.146284477712881,22,0.295077209310618,"[0,5)","[0,6)"
"ENSG00000104833","TUBB4A",41331.3986981697,243,37899.892400888,293,0.0905413203020421,0.880425267146116,50,0.670630021160496,"[0,5)","[0,6)"
"ENSG00000125730","C3",22815.2382944133,1398,22503.6097702227,1376,0.0138479349478845,-0.286441707991121,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000229833","PET100",29009.3003330958,751,28738.2780054265,717,0.0094307086742677,-0.353648487775195,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000181029","TRAPPC5",27133.1530403236,906,27025.6508263344,850,0.00397778446410189,-0.436613102642387,-56,-0.751105623699755,"[0,5)","[0,6)"
"ENSG00000178531","CTXN1",45560.2931915293,174,44411.8154264413,161,0.0258597347138463,-0.103685758515979,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000267855","NDUFA7",25019.2510762245,1112,24821.8160476792,1080,0.00795409280956928,-0.376114757578304,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000233927","RPS28",46439.020639356,164,45572.475968074,142,0.0190146498050513,-0.207831683033448,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000198258","UBL5",37419.0553092727,340,36267.6803335676,333,0.0317465844276651,-0.014119096581179,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000127445","PIN1",32578.9574870574,527,31887.3144862815,506,0.0216902242135645,-0.167123616719784,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000105376","ICAM5",30041.495054604,682,26867.7522374757,868,0.118124612326205,1.30009682525941,186,2.49474367871704,"[0,5)","[0,6)"
"ENSG00000267673","FDX2",19414.0394473234,1789,19314.9875017441,1758,0.00512824279955107,-0.419109222331094,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000105401","CDC37",20438.0528987315,1669,20306.1309368349,1638,0.00649665671451715,-0.398289212908918,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000129355","CDKN2D",23485.9732962894,1311,23401.2977353807,1257,0.00361841304128528,-0.442080831614792,-54,-0.724280422853335,"[0,5)","[0,6)"
"ENSG00000105518","TMEM205",22766.3642289043,1406,22642.3636005153,1360,0.00547648781623516,-0.413810778308206,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000105520","PLPPR2",32816.766860926,507,30145.2305333986,615,0.0886221893233676,0.851226261917216,108,1.44856084570667,"[0,5)","[0,6)"
"ENSG00000130175","PRKCSH",22898.5883284088,1390,21966.5224283351,1441,0.0424311997092169,0.148444136956061,51,0.684042621583706,"[0,5)","[0,6)"
"ENSG00000196361","ELAVL3",23077.488511122,1364,22798.4511639809,1341,0.0122393115713905,-0.310916432699083,-23,-0.308489809733828,"[0,5)","[0,6)"
"ENSG00000105583","WDR83OS",26750.0833073218,938,26657.728584319,896,0.00346446332479957,-0.444423130617103,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000123144","TRIR",27539.4995524939,868,26877.5002900021,867,0.0246302392465438,-0.12239216520609,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000198356","GET3",18022.2310413438,1924,17917.9594488262,1900,0.00581938991520475,-0.408593625184176,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000171223","JUNB",34454.3763757379,449,23757.8240581937,1214,0.450232828197711,6.35302423852557,765,10.2606393237556,"[5,10)","[6,12)"
"ENSG00000167815","PRDX2",39013.3011676021,299,38588.7809716319,276,0.0110011299989565,-0.329754995887094,-23,-0.308489809733828,"[0,5)","[0,6)"
"ENSG00000105613","MAST1",16328.9720585498,2061,16240.0342891164,2034,0.00547645207209289,-0.413811322144666,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000179218","CALR",26695.2077583411,942,26559.3637539171,904,0.00511473112393458,-0.419314798444117,-38,-0.509678816081977,"[0,5)","[0,6)"
"ENSG00000179271","GADD45GIP1",24731.7223506844,1147,24446.9764437321,1126,0.0116474897256806,-0.319920825499514,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000104979","C19orf53",26461.3166453656,966,26152.5147842211,938,0.0118077310611369,-0.317482801391797,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000072062","PRKACA",18230.4189570793,1907,18138.0623115419,1874,0.0050918694594305,-0.419662631848305,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000072071","ADGRL1",20764.0378789294,1637,20510.9166207304,1616,0.0123408067459642,-0.309372213901087,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000132002","DNAJB1",35602.2894478961,403,26019.3195076957,953,0.368302097115416,5.10647261080299,550,7.37693023276545,"[5,10)","[6,12)"
"ENSG00000099797","TECR",27392.6455457315,879,26661.3581706059,895,0.0274287367675017,-0.0798138604131819,16,0.214601606771359,"[0,5)","[0,6)"
"ENSG00000099795","NDUFB7",30800.2599653139,625,30211.2878775158,612,0.0194951003143582,-0.200521771886492,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000127511","SIN3B",16758.1049921866,2025,16683.8363599568,1998,0.00445153204738832,-0.429405174514879,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000105393","BABAM1",20215.2004752622,1692,20176.2958245559,1648,0.00192823554157957,-0.467796377974094,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000127220","ABHD8",17090.2965400908,2002,17012.0067035961,1976,0.00460203419024909,-0.427115329316618,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000130311","DDA1",18708.3137139898,1849,18698.3280661356,1814,0.000534039611393921,-0.489008653065249,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000130477","UNC13A",21588.0671184744,1546,21161.7487109526,1539,0.0201457078687065,-0.190622972069036,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000105640","RPL18A",39837.7338326224,275,39383.8931100168,251,0.0115235109271156,-0.321807125928093,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000105642","KCNN1",17562.7355265235,1968,17143.5128571575,1969,0.0244537203581954,-0.125077847424322,1,0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000099308","MAST3",32646.4587476909,518,31201.3904848229,549,0.0463142263986904,0.20752322945667,31,0.415790613119507,"[0,5)","[0,6)"
"ENSG00000105647","PIK3R2",18887.7936162076,1833,18504.8734022161,1836,0.0206929388636459,-0.182297015758493,3,0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000105649","RAB3A",38427.3741394093,313,37932.331891093,291,0.013050667428978,-0.298571895410358,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000130522","JUND",36171.6165347149,388,32364.1828468446,485,0.117643436446024,1.29277587781102,97,1.30102224105136,"[0,5)","[0,6)"
"ENSG00000130520","LSM4",23108.0589294176,1360,22967.3156389831,1317,0.0061279817217994,-0.40389849292146,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000130511","SSBP4",24689.4633393702,1157,24330.5487582658,1142,0.0147516023855572,-0.272692677554431,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000105701","FKBP8",28932.7860036995,759,27874.5436680373,779,0.0379644721099297,0.0804842092716361,20,0.268252008464198,"[0,5)","[0,6)"
"ENSG00000221983","UBA52",35360.3204164541,413,35199.2826236677,371,0.00457503053423332,-0.427526181885809,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000006015","REX1BD",24764.7814515837,1143,24381.4871273833,1135,0.0157207114643076,-0.257947972074583,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000105696","TMEM59L",49004.1871143096,143,48619.2306038602,112,0.00791778285398959,-0.376667202718638,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000105662","CRTC1",16054.1908642301,2082,15602.7651805964,2097,0.0289324154025645,-0.0569358386337057,15,0.201189006348149,"[0,5)","[0,6)"
"ENSG00000105669","COPE",25183.3555209245,1087,25031.3780546017,1052,0.00607147820592733,-0.404758177056484,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000064607","SUGP2",21217.8809104741,1586,21052.5667889187,1557,0.00785244493998913,-0.377661299585263,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000130287","NCAN",23154.5983823061,1353,23028.6410231468,1310,0.00546959584078932,-0.413915637658254,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000186010","NDUFA13",36361.800994874,378,35029.8929884373,379,0.0380220404006458,0.0813600936382163,1,0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000250067","YJEFN3",34185.2812832442,457,33780.8480858948,421,0.0119722629911794,-0.314979497167637,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000167232","ZNF91",24028.9732711041,1237,19815.9303014825,1694,0.212608891206406,2.73764693712164,457,6.12955839340693,"[0,5)","[6,12)"
"ENSG00000169021","UQCRFS1",28410.2389717578,800,28013.6839730118,772,0.0141557604179479,-0.281758235310076,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000105185","PDCD5",24265.8745570964,1205,24154.6274681818,1161,0.00460562221715568,-0.427060738557795,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000105220","GPI",32377.0353327073,535,32337.0229676515,488,0.00123735462896111,-0.478307924921258,-47,-0.630392219890866,"[0,5)","[0,6)"
"ENSG00000105711","SCN1B",19710.2248746839,1752,19544.9483997574,1723,0.00845622467484007,-0.36847497106943,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000266964","FXYD1",30597.121016665,640,30356.6208095633,598,0.00792249600541552,-0.376595493525956,-42,-0.563329217774816,"[0,5)","[0,6)"
"ENSG00000221946","FXYD7",26028.0830694386,1011,24877.0574182837,1070,0.0462685611003515,0.206828445567611,59,0.791343424969385,"[0,5)","[0,6)"
"ENSG00000105695","MAG",55558.4216909912,95,46496.599634264,134,0.194892145404315,2.46809193589309,39,0.523091416505187,"[0,5)","[0,6)"
"ENSG00000126267","COX6B1",36253.4165671804,384,34889.4077002613,381,0.0390952141875685,0.0976881126030894,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000105290","APLP1",42169.8448935167,224,39992.6842896813,239,0.0544389715895408,0.331138803353025,15,0.201189006348149,"[0,5)","[0,6)"
"ENSG00000105270","CLIP3",31197.4860830753,595,30354.0571677837,599,0.0277863651184916,-0.0743726517585396,4,0.0536504016928396,"[0,5)","[0,6)"
"ENSG00000105258","POLR2I",29830.5023437158,696,29467.4830847954,669,0.0123193167830375,-0.30969917727505,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000105254","TBCB",29030.4134938001,750,28309.4676001809,748,0.025466600213089,-0.109667182645354,-2,-0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000126247","CAPNS1",29395.1352865971,735,29302.7202148328,681,0.0031538052128529,-0.449149701099226,-54,-0.724280422853335,"[0,5)","[0,6)"
"ENSG00000161281","COX7A1",31271.9681402537,592,26178.1687886644,937,0.194581958452149,2.46337253396645,345,4.62734714600742,"[0,5)","[0,6)"
"ENSG00000105738","SIPA1L3",13095.7556646157,2270,12704.3526044216,2270,0.030808579734938,-0.0283905581083053,0,0,"[0,5)","[0,6)"
"ENSG00000011332","DPF1",13047.9549403252,2272,13000.1469167375,2257,0.00367749871550292,-0.441181860710979,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000167642","SPINT2",20605.3969953068,1654,20355.6834359319,1636,0.0122675104552918,-0.310487395094234,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000167641","PPP1R14A",63890.0906633075,70,57156.9916606519,74,0.117800094214733,1.29515937901992,4,0.0536504016928396,"[0,5)","[0,6)"
